dataset,conf,Fold,Rep,RMSE_train,RMSE_test
towerData,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,0,39.80235525144074,39.50306186635086
towerData,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,1,31.848101701747478,32.19781492467714
towerData,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,2,35.03922865727049,36.05217317340906
towerData,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,3,41.68254957212462,40.909513805896566
towerData,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,4,37.0365050601223,36.528769666832254
towerData,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,5,41.50685078676047,40.88912875337081
towerData,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,0,31.77409846342739,31.3977141421793
towerData,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,1,34.98886203031351,34.48385607233448
towerData,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,2,37.10041371764514,36.3508344469296
towerData,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,3,36.20226482121048,35.61901124401597
towerData,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,4,35.73393867449315,34.64910409759522
towerData,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,5,40.33931387387058,40.3965800765417
towerData,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,0,31.74414652640613,33.40287926263205
towerData,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,1,36.73165769663221,35.597497702702405
towerData,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,2,31.46065237485298,32.83064037968032
towerData,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,3,34.20286244348234,34.15635532635087
towerData,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,4,39.38119140064506,39.57732690559424
towerData,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,5,39.026270107411904,85.08650546310433
towerData,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,0,34.64241950649064,34.12268337741046
towerData,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,1,34.631210835071826,34.15428459985583
towerData,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,2,42.11249826200165,42.950729794696436
towerData,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,3,37.90592177609491,37.34674551813611
towerData,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,4,32.98758640960965,32.30098073127655
towerData,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,5,38.74038027647622,38.08489220098193
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",0,0,2.6527576655806766,3.0754974370441066
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",0,1,2.6781160684523786,110.97881239472065
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",0,2,2.6866436531439706,3.1941229313300634
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",0,3,2.678487978736664,3.1055625142122625
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",0,4,2.8009324816127883,3.3469642995241773
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",0,5,2.7221353980636076,57.448376481533394
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,0,2.4923081165521728,3.0074513040584305
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,1,2.6532415018744824,6.038350109582485
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,2,2.6813572976366418,3.1653553476823006
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,3,2.6783232845039944,3.0465632638808
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,4,2.6150339855568485,3.140525644736325
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",1,5,2.5322850993807204,240.37245778215006
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,0,2.507524297619129,3.787978099241919
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,1,2.511632585482066,4.45470495807908
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,2,2.557271124608746,164.59981740632531
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,3,2.5942551214787843,4.011013509945718
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,4,2.6203263621648314,23.749691145152465
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",2,5,2.4803657612924046,3.719321199763065
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,0,2.595039280699156,39.75103830878765
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,1,2.580263517361556,3.8200502123469393
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,2,2.504956646713468,4.108815908736105
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,3,2.7731532666363328,24.049215088896545
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,4,2.664244086752168,9.769743107222322
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",3,5,2.646973208029133,4.690692671799667
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,0,2.5949137723007647,22.67005955906761
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,1,2.7163441049271686,203513.006108075
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,2,2.6214699479994485,3.4289152425218683
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,3,2.6570947130788043,277.8624966403724
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,4,2.6722028085479725,3.5647872961752696
tecator,"{'popsize': 100, 'gens': 100, 'minterms': 1, 'model': LinearRegression(n_jobs=-1), 'expolim': (-3, 3), 'maxterms': 10, 'check_fit': True, 'funs': {'sin': <ufunc 'sin'>, 'cos': <ufunc 'cos'>, 'tan': <ufunc 'tan'>, 'abs': <ufunc 'absolute'>, 'id': <function <lambda> at 0x125077f70>, 'sqrt.abs': <function <lambda> at 0x125080040>, 'log': <ufunc 'log'>, 'exp': <ufunc 'exp'>}}",4,5,2.6856368680534453,3.4580397561715213
