dataset,conf,Fold,Rep,RMSE_cv,RMSE_train,RMSE_test
energyHeating,1,1,0,0.6128915780486617,0.4035559417856758,0.5378520508033543
energyHeating,1,1,1,0.6128915780486617,0.4028942000890653,0.5393493005343751
energyHeating,1,1,2,0.6128915780486617,0.40859995304702657,0.5428809196490598
energyHeating,1,1,3,0.6128915780486617,0.40918296920150826,0.5423400464541612
energyHeating,1,1,4,0.6128915780486617,0.39115958259665917,0.5364680329324328
energyHeating,1,1,5,0.6128915780486617,0.4039788199181748,0.5379123192044065
energyHeating,0,2,0,0.6353671288667886,0.4013776576483641,0.4544110218688181
energyHeating,0,2,1,0.6353671288667886,0.39613414226179705,0.45208388880323924
energyHeating,0,2,2,0.6353671288667886,0.4096394332576348,0.4470572868923172
energyHeating,0,2,3,0.6353671288667886,0.40520171236029406,0.4559555938873457
energyHeating,0,2,4,0.6353671288667886,0.3864174647516947,0.45476364999177765
energyHeating,0,2,5,0.6353671288667886,0.4042183386841405,0.45755264850830346
energyHeating,0,3,0,0.598451900861978,0.4117852697885059,0.512663865823512
energyHeating,0,3,1,0.598451900861978,0.40140382097022975,0.5113563279429348
energyHeating,0,3,2,0.598451900861978,0.4134694795713976,0.5142571608195573
energyHeating,0,3,3,0.598451900861978,0.3986121461158988,0.5085317083747656
energyHeating,0,3,4,0.598451900861978,0.41839543031836784,0.5105696115666485
energyHeating,0,3,5,0.598451900861978,0.40659000751485,0.5148178329717947
energyHeating,1,4,0,0.5457235192558457,0.3910265632537638,0.6496262028786357
energyHeating,1,4,1,0.5457235192558457,0.39005552579965186,0.6446013311560479
energyHeating,1,4,2,0.5457235192558457,0.38613146426442796,0.6448794932277728
energyHeating,1,4,3,0.5457235192558457,0.39328749123739615,0.6495091950982632
energyHeating,1,4,4,0.5457235192558457,0.39304669962545674,0.659396347659805
energyHeating,1,4,5,0.5457235192558457,0.3907465604793714,0.6432154739963973
Geographical,1,0,0,29.957112113693277,12.295238710261758,30.662653539500706
Geographical,1,0,1,29.957112113693277,12.523003899061417,30.527664640417598
Geographical,1,0,2,29.957112113693277,12.364494227371173,29.8838946129739
Geographical,1,0,3,29.957112113693277,12.200051198239725,29.903112138954
Geographical,1,0,4,29.957112113693277,12.095851369123407,29.970430201256722
Geographical,1,0,5,29.957112113693277,12.28086815979213,30.148148810345685
Geographical,2,1,0,28.420611591626017,11.076038973232583,26.319578364165864
Geographical,2,1,1,28.420611591626017,11.230464857000182,26.21808663127634
Geographical,2,1,2,28.420611591626017,11.37365313820605,26.407027578986586
Geographical,2,1,3,28.420611591626017,11.298102206322056,26.70997917422266
Geographical,2,1,4,28.420611591626017,10.980642358547547,26.176258817444563
Geographical,2,1,5,28.420611591626017,11.18939264004523,26.13618871835083
Geographical,2,2,0,28.122522677951856,10.60247718305751,26.697170289149316
Geographical,2,2,1,28.122522677951856,10.367025615379914,26.429712486474713
Geographical,2,2,2,28.122522677951856,10.328846478428083,25.90063642612632
Geographical,2,2,3,28.122522677951856,10.359207364654866,26.330854430778206
Geographical,2,2,4,28.122522677951856,10.431322265209278,26.157412986836714
Geographical,2,2,5,28.122522677951856,10.18349815471948,25.902364843735796
Geographical,2,3,0,27.406863980599105,10.666147754010304,19.592036164636156
Geographical,2,3,1,27.406863980599105,10.68711449606691,19.867509960064837
Geographical,2,3,2,27.406863980599105,10.561838963021254,18.745823958826012
Geographical,2,3,3,27.406863980599105,10.421936225604123,18.980084602676737
Geographical,2,3,4,27.406863980599105,10.550204967500749,19.36956962574326
Geographical,2,3,5,27.406863980599105,10.414666856096481,18.922239491500807
Geographical,1,4,0,30.277137271929103,11.88016951910049,26.79176373721754
Geographical,1,4,1,30.277137271929103,11.856230767451953,26.574801539759072
Geographical,1,4,2,30.277137271929103,11.7542105810151,26.809833345433177
Geographical,1,4,3,30.277137271929103,11.932808243387257,27.07230961176153
Geographical,1,4,4,30.277137271929103,12.089644577838394,27.712326348479333
Geographical,1,4,5,30.277137271929103,11.709822584784082,26.381393099442217
towerData,1,0,0,18.924187671944,13.64149599631285,18.83517765876871
towerData,1,0,1,18.924187671944,13.734202181753533,19.276253568092724
towerData,1,0,2,18.924187671944,13.630291986138369,18.824933337277205
towerData,1,0,3,18.924187671944,13.965018538606234,20.163812465384215
towerData,1,0,4,18.924187671944,13.69716577071876,19.073488705111732
towerData,1,0,5,18.924187671944,13.796439267193229,19.748785021808466
towerData,2,1,0,17.82493198912509,12.614390055887405,16.546749784641204
towerData,2,1,1,17.82493198912509,12.689979683180013,16.665667045990105
towerData,2,1,2,17.82493198912509,12.652621445437669,16.58698341419085
towerData,2,1,3,17.82493198912509,12.636081158058692,16.541692263529455
towerData,2,1,4,17.82493198912509,12.673073945317176,16.452096086778237
towerData,2,1,5,17.82493198912509,12.744469606076994,16.704848146892914
towerData,2,2,0,17.7429372301502,12.6288165177643,17.168159454672438
towerData,2,2,1,17.7429372301502,12.732547101722256,17.25799044916816
towerData,2,2,2,17.7429372301502,12.644165437887873,17.247257002898277
towerData,2,2,3,17.7429372301502,12.576785728070362,17.090801721464253
towerData,2,2,4,17.7429372301502,12.575422017985874,17.11374164425431
towerData,2,2,5,17.7429372301502,12.635847154708,17.26228706737095
towerData,0,3,0,18.22192096494669,12.963226537796023,16.3019150378662
towerData,0,3,1,18.22192096494669,12.861319411982578,16.4403565021149
towerData,0,3,2,18.22192096494669,12.91980321548855,16.511803716513636
towerData,0,3,3,18.22192096494669,12.890335411533057,16.4587761491509
towerData,0,3,4,18.22192096494669,12.79681116910508,16.2350505003295
towerData,0,3,5,18.22192096494669,12.898640469673863,16.2969911939873
towerData,2,4,0,17.761436776096936,12.93841528844208,19.068338704698217
towerData,2,4,1,17.761436776096936,12.903233683005835,18.99853520207
towerData,2,4,2,17.761436776096936,12.92030774658509,19.3041325076533
towerData,2,4,3,17.761436776096936,12.854549548262657,18.89066959680925
towerData,2,4,4,17.761436776096936,12.900565150945004,18.61789788545347
towerData,2,4,5,17.761436776096936,12.893766693398675,18.915439254399768
tecator,4,0,0,1.384388269863934,0.6331311095226444,1.401690810797474
tecator,4,0,1,1.384388269863934,0.6215917768166186,1.379241420341974
tecator,4,0,2,1.384388269863934,0.6157842411147757,1.4125490131001255
tecator,4,0,3,1.384388269863934,0.6160596135738203,1.4169885740482622
tecator,4,0,4,1.384388269863934,0.6339461034426325,1.4089608960301534
tecator,4,0,5,1.384388269863934,0.6333922159162247,1.3982235342324896
tecator,4,1,0,1.3689891392003932,0.6264591613033252,1.330724082598055
tecator,4,1,1,1.3689891392003932,0.6138036162395498,1.3287013901669724
tecator,4,1,2,1.3689891392003932,0.6181734103842311,1.3256228328520538
tecator,4,1,3,1.3689891392003932,0.6163898479785204,1.3456766266135274
tecator,4,1,4,1.3689891392003932,0.6246201450779414,1.3679276289638942
tecator,4,1,5,1.3689891392003932,0.611988142708822,1.3516933088276293
tecator,4,2,0,1.3967892570131513,0.6058450860384631,1.2833874400585303
tecator,4,2,1,1.3967892570131513,0.5986538345154235,1.2727917001574596
tecator,4,2,2,1.3967892570131513,0.6118556516486103,1.2774246664848194
tecator,4,2,3,1.3967892570131513,0.6172251125759121,1.234653014844039
tecator,4,2,4,1.3967892570131513,0.6064700386167813,1.270869430527239
tecator,4,2,5,1.3967892570131513,0.600175137784467,1.271687849468104
tecator,5,3,0,1.378290164500671,0.6289330446721705,1.099310753663019
tecator,5,3,1,1.378290164500671,0.6265657966488837,1.073600597900204
tecator,5,3,2,1.378290164500671,0.5937508258213081,1.0463874829932016
tecator,5,3,3,1.378290164500671,0.6202673265428212,1.0768512662306906
tecator,5,3,4,1.378290164500671,0.6190653932829165,1.06459437941889
tecator,5,3,5,1.378290164500671,0.6220112662333681,1.0784565773367416
tecator,3,4,0,1.517437236628112,0.6530797223120375,1.203307508311628
tecator,3,4,1,1.517437236628112,0.6744639723728701,1.165036451947593
tecator,3,4,2,1.517437236628112,0.6732412601140039,1.1590319506215314
tecator,3,4,3,1.517437236628112,0.6428080120098545,1.1612139318228683
tecator,3,4,4,1.517437236628112,0.6459096276753542,1.1516974930291477
tecator,3,4,5,1.517437236628112,0.660449353694276,1.1503213972840105
wineRed,2,0,0,0.6010878055159179,0.3419155751946496,0.5822726687497469
wineRed,2,0,1,0.6010878055159179,0.34058007794301637,0.5798211870324276
wineRed,2,0,2,0.6010878055159179,0.33919214046933843,0.5836687967147292
wineRed,2,0,3,0.6010878055159179,0.3413272199737435,0.5822565335948036
wineRed,2,0,4,0.6010878055159179,0.3401721496543174,0.5811212907168387
wineRed,2,0,5,0.6010878055159179,0.34137174609560755,0.5809085545304958
wineRed,2,1,0,0.6055699923731221,0.3425621565212279,0.5591223348801824
wineRed,2,1,1,0.6055699923731221,0.342975631603303,0.5576736626435808
wineRed,2,1,2,0.6055699923731221,0.34244628537568034,0.552908864788372
wineRed,2,1,3,0.6055699923731221,0.3420172611703212,0.5583072944546773
wineRed,2,1,4,0.6055699923731221,0.34130251715078125,0.5539616528603921
wineRed,2,1,5,0.6055699923731221,0.3421858840913832,0.5542862397850962
wineRed,1,2,0,0.5947930138281758,0.3382276299428206,0.5707458599348859
wineRed,1,2,1,0.5947930138281758,0.3347747664241843,0.5719780375667795
wineRed,1,2,2,0.5947930138281758,0.3369649473966089,0.575039679690483
wineRed,1,2,3,0.5947930138281758,0.33373142662385447,0.573360902910263
wineRed,1,2,4,0.5947930138281758,0.33538420972210764,0.5707725751509387
wineRed,1,2,5,0.5947930138281758,0.33651641468920107,0.5685118754287991
wineRed,2,3,0,0.6008724753160893,0.3417531811139611,0.5542658855237621
wineRed,2,3,1,0.6008724753160893,0.3425114641284606,0.5566776130887431
wineRed,2,3,2,0.6008724753160893,0.34241961437310153,0.5585674277103724
wineRed,2,3,3,0.6008724753160893,0.34313056689761995,0.5549954556368806
wineRed,2,3,4,0.6008724753160893,0.34138725949446264,0.5571298778328564
wineRed,2,3,5,0.6008724753160893,0.34315997364976464,0.5554880758708479
wineRed,2,4,0,0.5820716808449407,0.3319743794330873,0.6590472051822441
wineRed,2,4,1,0.5820716808449407,0.3342127587337014,0.6570650079736994
wineRed,2,4,2,0.5820716808449407,0.33220210157482655,0.6547690136169456
wineRed,2,4,3,0.5820716808449407,0.3320521611726628,0.6583869708237045
wineRed,2,4,4,0.5820716808449407,0.3314557569786677,0.6566126727790892
wineRed,2,4,5,0.5820716808449407,0.33203834853162556,0.6579262023641602
wineWhite,2,0,0,0.6792552596432092,0.5275237707482439,0.663700925347521
wineWhite,2,0,1,0.6792552596432092,0.5262152846270051,0.6613934128933713
wineWhite,2,0,2,0.6792552596432092,0.5265441122242195,0.664360513653738
wineWhite,2,0,3,0.6792552596432092,0.5268496256145693,0.6638523549423135
wineWhite,2,0,4,0.6792552596432092,0.5277533563114998,0.6639884677805772
wineWhite,2,0,5,0.6792552596432092,0.5276780397090204,0.6630098597230069
wineWhite,1,1,0,0.6782569991604145,0.5284572830052768,0.6562435706671459
wineWhite,1,1,1,0.6782569991604145,0.5301689654238667,0.6564442717806716
wineWhite,1,1,2,0.6782569991604145,0.5296190561932226,0.6575243447239416
wineWhite,1,1,3,0.6782569991604145,0.5298622151175589,0.6541187933444275
wineWhite,1,1,4,0.6782569991604145,0.5291023528090242,0.654572897527378
wineWhite,1,1,5,0.6782569991604145,0.529458818237632,0.6567299147756797
wineWhite,2,2,0,0.6696395557556524,0.5256245811746535,0.6824035172985098
wineWhite,2,2,1,0.6696395557556524,0.5243846865022528,0.680621016849161
wineWhite,2,2,2,0.6696395557556524,0.5248602648554606,0.6822822547129759
wineWhite,2,2,3,0.6696395557556524,0.5252837254585929,0.6792101357067997
wineWhite,2,2,4,0.6696395557556524,0.525209284342435,0.6799599920771656
wineWhite,2,2,5,0.6696395557556524,0.5255142408827741,0.682934407346711
wineWhite,2,3,0,0.6739336155984084,0.5249159146937512,0.6629677223305502
wineWhite,2,3,1,0.6739336155984084,0.525814342245998,0.6663095620874658
wineWhite,2,3,2,0.6739336155984084,0.5264445954417667,0.6652720147189699
wineWhite,2,3,3,0.6739336155984084,0.5257457586409913,0.6668091685300481
wineWhite,2,3,4,0.6739336155984084,0.5270081263622016,0.6640587700273409
wineWhite,2,3,5,0.6739336155984084,0.5263216581613863,0.6656348726442608
wineWhite,2,4,0,0.6782214864222312,0.5252051582517192,0.6524500820325448
wineWhite,2,4,1,0.6782214864222312,0.5262536403504803,0.6507661449517058
wineWhite,2,4,2,0.6782214864222312,0.5255371879636107,0.6499487629852694
wineWhite,2,4,3,0.6782214864222312,0.5258850657036855,0.650996406481382
wineWhite,2,4,4,0.6782214864222312,0.5263100953119192,0.6491418366942237
wineWhite,2,4,5,0.6782214864222312,0.5267149160527839,0.6505202615564284
yacht,2,0,0,1.11254845156903,0.40003252651740306,0.7890406983179911
yacht,2,0,1,1.11254845156903,0.42192368925297097,0.7948697578894052
yacht,2,0,2,1.11254845156903,0.4219440811204524,0.8158335275736466
yacht,2,0,3,1.11254845156903,0.4263847987533547,0.7939532151176717
yacht,2,0,4,1.11254845156903,0.42040711637164907,0.7862988077630577
yacht,2,0,5,1.11254845156903,0.4077668820310108,0.8046199459715068
yacht,1,1,0,1.059438070352567,0.3819701881218234,1.146939345061462
yacht,1,1,1,1.059438070352567,0.3772662684052515,1.195282702337854
yacht,1,1,2,1.059438070352567,0.39205110352400413,1.2139943671316769
yacht,1,1,3,1.059438070352567,0.37975407473313894,1.1902404345578552
yacht,1,1,4,1.059438070352567,0.3960745152828004,1.1871609165459458
yacht,1,1,5,1.059438070352567,0.3953578316676862,1.2072780437159993
yacht,2,2,0,1.327997349838424,0.4162665061222526,0.7501222710367709
yacht,2,2,1,1.327997349838424,0.42414448888622786,0.7599357950855568
yacht,2,2,2,1.327997349838424,0.43518573384806836,0.7644256317689515
yacht,2,2,3,1.327997349838424,0.4216370839050155,0.7845152367218488
yacht,2,2,4,1.327997349838424,0.42617842904999165,0.7674321865596536
yacht,2,2,5,1.327997349838424,0.439771474160251,0.7353708369222197
yacht,1,3,0,1.1552365817241823,0.39641493291557683,1.5934936700970481
yacht,1,3,1,1.1552365817241823,0.37908798771413244,1.5982651937360726
yacht,1,3,2,1.1552365817241823,0.39490784788332295,1.6090928139462475
yacht,1,3,3,1.1552365817241823,0.37271631900607904,1.5699741047253608
yacht,1,3,4,1.1552365817241823,0.39715260631453775,1.5967974054260683
yacht,1,3,5,1.1552365817241823,0.4050439252808028,1.6239725290038103
yacht,1,4,0,1.1527175903746585,0.40623923729124783,1.027031788659929
yacht,1,4,1,1.1527175903746585,0.40255498739239354,1.0186518736006664
yacht,1,4,2,1.1527175903746585,0.40709877356391344,1.0286045143626341
yacht,1,4,3,1.1527175903746585,0.39149912646424145,1.0330494344891463
yacht,1,4,4,1.1527175903746585,0.4015775927085371,1.0458753424802478
yacht,1,4,5,1.1527175903746585,0.38798875768907876,0.9799329656522984
