Algorithm,Dataset,RMSE_train,RMSE_test
DCGP,concrete,17.625493124421826,17.637097284514002
DCGP,concrete,21.536536188535415,21.72953368849786
DCGP,concrete,17.15936475137174,17.99449653525954
DCGP,concrete,17.88678838391407,18.574564132806188
DCGP,concrete,16.530635230222703,17.355666723943223
DCGP,concrete,19.676270967650954,20.486058420469547
DCGP,concrete,18.352437178639946,19.256931926002665
DCGP,concrete,17.415184569933984,18.190495360957588
DCGP,concrete,20.31124419634984,19.685211248015534
DCGP,concrete,19.631919637104694,19.329779173137176
DCGP,concrete,20.1791695906702,19.843792028042017
DCGP,concrete,19.984927833897327,19.684382361425033
DCGP,concrete,26.803645799669614,25.597946398163113
DCGP,concrete,22.39347384449168,21.950650430194408
DCGP,energyCooling,12.762479305329164,12.778461014859836
DCGP,energyCooling,12.799334348273465,12.7094290671575
DCGP,energyCooling,11.927426015282945,11.902860681698144
DCGP,energyCooling,12.643921166232715,12.625040045237474
DCGP,energyCooling,12.566273298442011,12.58735041776944
DCGP,energyCooling,11.677928563978707,11.684293710295064
DCGP,energyCooling,11.199612198469508,11.095372164176467
DCGP,energyCooling,24.649987809790115,23.928309701999535
DCGP,energyCooling,12.444316620588864,12.293346745648654
DCGP,energyCooling,11.416211804521403,11.676210288811548
DCGP,energyCooling,12.241187321860053,12.196951027745975
DCGP,energyCooling,11.198718526381702,11.215653241056962
DCGP,energyCooling,13.191118449944293,12.348661328957473
DCGP,energyCooling,12.396135895953504,11.249367990801892
DCGP,energyCooling,12.81893926010244,12.118444911249114
DCGP,energyCooling,12.824673372530539,11.889136776747053
DCGP,energyCooling,13.527340410211073,12.982752082276535
DCGP,energyCooling,12.738718261341125,12.008912936054461
DCGP,energyCooling,12.45294791275746,12.848617051629127
DCGP,energyCooling,12.313832399623074,12.728671405137439
DCGP,energyCooling,12.806828321299632,13.24222069846125
DCGP,energyCooling,12.823991059160464,13.438603502980405
DCGP,energyCooling,12.401345985819821,12.992590725955624
DCGP,energyCooling,11.15866800041584,11.493120551508405
DCGP,energyCooling,14.371118488854654,14.574324947556672
DCGP,energyCooling,13.384596523652894,13.527396848568713
DCGP,energyCooling,12.731153973688686,12.962233364065149
DCGP,energyCooling,13.367069551512113,13.497393195847314
DCGP,energyCooling,12.86786683576695,13.215112888331024
DCGP,energyCooling,11.134417029448507,11.41491998328508
DCGP,energyHeating,13.219405599962645,13.331431219825596
DCGP,energyHeating,12.396663311721065,12.227911401288116
DCGP,energyHeating,14.063898171210266,14.050890414475838
DCGP,energyHeating,13.498174696628356,13.47057480510962
DCGP,energyHeating,13.525205458313556,13.51011847479015
DCGP,energyHeating,13.010932739727389,13.241276168330552
DCGP,energyHeating,13.802432252681534,13.419308252049953
DCGP,energyHeating,12.77405960746103,12.565558338468456
DCGP,energyHeating,13.625355619897876,13.375186302532393
DCGP,energyHeating,16.412164206698346,16.425784226295413
DCGP,energyHeating,13.587205804116461,13.421371325210307
DCGP,energyHeating,12.295531657977731,12.62846137117005
DCGP,energyHeating,13.288744148408007,13.290259383087554
DCGP,energyHeating,13.594461784152148,13.491309946331842
DCGP,energyHeating,12.995349524960739,12.99668637180168
DCGP,energyHeating,13.320125623421301,13.309487330135472
DCGP,energyHeating,13.705266744363652,13.697886282062091
DCGP,energyHeating,10.788235978953884,10.912998235131106
DCGP,energyHeating,13.469331119782975,13.502180107605051
DCGP,energyHeating,13.750406109691966,13.736524555486186
DCGP,energyHeating,13.497164205162345,13.316597309966685
DCGP,energyHeating,13.194638376290069,13.19936191331152
DCGP,energyHeating,13.283087548148155,13.174078394284225
DCGP,energyHeating,12.788850991781613,12.741064724986455
DCGP,energyHeating,12.571604940530094,12.583083985576653
DCGP,energyHeating,23.23412457198616,22.449606110389944
DCGP,energyHeating,15.214356924896993,14.909666943787592
DCGP,energyHeating,13.569394611598305,13.550755673320644
DCGP,energyHeating,13.602788447743258,13.540329232314008
DCGP,energyHeating,13.972624505492695,14.02777896984853
DCGP,Geographical,61.6349168657636,311.3841868880545
DCGP,Geographical,52.649652088632095,54.107464049755386
DCGP,Geographical,53.30639936616566,54.70105219982317
DCGP,Geographical,60.26378607535488,59.991456931920965
DCGP,Geographical,52.76477218735242,54.267428981332436
DCGP,Geographical,54.80038632012646,57.597239547870686
DCGP,Geographical,54.77032656468256,55.482410853819
DCGP,Geographical,61.75264549009364,62.19214312289685
DCGP,Geographical,52.21576300534676,53.07621201238295
DCGP,Geographical,55.5126350966862,55.93105300866904
DCGP,Geographical,53.62446618935354,53.709001428118896
DCGP,Geographical,54.12471502848104,54.96476061076426
DCGP,Geographical,61.55513756041055,62.53369048025505
DCGP,Geographical,50.95075153794394,49.08096560328714
DCGP,Geographical,62.148219029446366,63.252210894820394
DCGP,Geographical,53.28231159010279,51.38771245844901
DCGP,Geographical,51.65967630065794,49.8622429297635
DCGP,Geographical,54.39709357851823,52.77151907726597
DCGP,Geographical,55.737365748231795,54.906473257762244
DCGP,Geographical,52.24763312655469,51.743980631543636
DCGP,Geographical,58.11197250195939,57.17968367521257
DCGP,Geographical,55.0221807990032,53.13366934717523
DCGP,Geographical,55.77740613341153,54.09724118604492
DCGP,Geographical,55.5308507288639,55.06127111050181
DCGP,Geographical,55.80415887857245,54.26651122140346
DCGP,Geographical,62.230458004100505,59.89920925460232
DCGP,Geographical,52.90805773697787,53.46070213536619
DCGP,Geographical,54.01201377897528,53.86521907459536
DCGP,Geographical,53.058620561519135,53.45229616715814
DCGP,Geographical,56.06477826868733,55.00842793362421
DCGP,towerData,107.48091505579771,109.16494883370608
DCGP,towerData,96.97900379057272,98.26255609627701
DCGP,towerData,100.91957643319424,102.23456553589851
DCGP,towerData,125.69725951726295,127.08188691996193
DCGP,towerData,104.60538989823645,106.19092861218486
DCGP,towerData,93.9604608086029,96.2766287630072
DCGP,towerData,201.82406405042198,202.179209121779
DCGP,towerData,88.95646335876799,88.16964282855227
DCGP,towerData,98.28492126407535,97.08944333699355
DCGP,towerData,104.97386340647684,107.81558135572223
DCGP,towerData,104.85651992133651,104.37424727855438
DCGP,towerData,101.19261881625715,100.20951261940371
DCGP,towerData,105.75089304756114,104.79471675948963
DCGP,towerData,120.00065531719777,119.84254903762786
DCGP,towerData,102.00874704191332,101.34523005032342
DCGP,towerData,93.5377417413973,92.68215361985813
DCGP,towerData,110.20111845168213,109.14037117981042
DCGP,towerData,93.0198629616012,92.08061452011906
DCGP,towerData,109.2174799179928,123.40296868451271
DCGP,towerData,100.10323164929882,99.30560092563438
DCGP,towerData,96.96395977170731,96.26608558739923
DCGP,towerData,96.88515967137636,96.48885058801581
DCGP,towerData,91.26640088474669,90.64681925084344
DCGP,towerData,90.26905740663909,89.90140812801079
DCGP,towerData,100.11919296410014,101.30542658234131
DCGP,towerData,91.18270140775684,91.82631460804257
DCGP,towerData,174.40327371614757,174.73574261837933
DCGP,towerData,98.0436984097998,98.2764769004707
DCGP,towerData,97.28445270784285,96.32204242389703
DCGP,towerData,90.12496505901521,90.5970034369121
DCGP,tecator,4.277212693067752,4.563004648299877
DCGP,tecator,3.6793844611604745,3.8238178953617297
DCGP,tecator,4.056607885446533,4.1978894386577705
DCGP,tecator,3.978230026143277,3.9036970755103964
DCGP,tecator,4.073717824197766,4.324898045038431
DCGP,tecator,3.6901554588524257,3.749209407363385
DCGP,tecator,3.663621734909512,3.4444124756194388
DCGP,tecator,4.167765756676198,3.6868626196602317
DCGP,tecator,3.722901596902184,4.37942227409015
DCGP,tecator,4.803015101420279,3.8304218065768274
DCGP,tecator,3.7758767530383333,3.84990058272591
DCGP,tecator,4.2258513004874585,3.7454101896263934
DCGP,tecator,4.00143142997805,4.392739902583099
DCGP,tecator,3.678434543240946,3.8291601595564537
DCGP,tecator,3.9392975422412078,4.056768130292332
DCGP,tecator,4.433470793768968,4.359329562646199
DCGP,tecator,4.412358087362648,4.642654362955273
DCGP,tecator,4.399951307455244,4.250787751734553
DCGP,tecator,3.9465151010354735,3.8719567135387813
DCGP,tecator,4.337296544305969,4.149917112849676
DCGP,tecator,3.942569674817436,4.110308788984275
DCGP,tecator,3.7483915935655534,3.5403404106699226
DCGP,tecator,4.712891032966385,4.652412612760165
DCGP,tecator,4.765922318241096,5.532385617011953
DCGP,tecator,3.753326571739504,3.825257013190297
DCGP,tecator,4.4275445933329385,4.317199182176705
DCGP,tecator,3.951141871926693,3.7855971804968576
DCGP,tecator,3.627782291759909,3.6106071182035806
DCGP,tecator,4.519067480842695,4.328836423364483
DCGP,tecator,4.364919766815982,4.286400532335978
DCGP,wineRed,0.8370286611987854,0.8243909377830607
DCGP,wineRed,0.926760800722324,0.9229642129094892
DCGP,wineRed,0.9368993063918064,0.9221951733098478
DCGP,wineRed,0.8568740904595108,0.8502326174798492
DCGP,wineRed,0.8462756659134623,0.8309625017615994
DCGP,wineRed,0.9498093390258496,0.9338918945472132
DCGP,wineRed,0.8681601522895287,0.8468497058558424
DCGP,wineRed,0.9012995404436932,0.8867641570192132
DCGP,wineRed,0.9342148721622912,0.9251904328836008
DCGP,wineRed,0.8998614924002085,0.8741749279324617
DCGP,wineRed,0.874957574411123,0.8564395106359283
DCGP,wineRed,0.8675714276308284,0.8440242874472786
DCGP,wineRed,4.7123679035911366,4.679409684992328
DCGP,wineRed,4.7123679035911366,4.679409684992328
DCGP,wineRed,0.8454474517245801,0.8072103266911541
DCGP,wineRed,0.8163930872641599,0.7708059299915738
DCGP,wineRed,0.8885787593947881,0.8374319084911229
DCGP,wineRed,0.8350652866566436,0.7904864324217469
DCGP,wineRed,0.8863017768018127,0.8856104263872994
DCGP,wineRed,0.8321102775944906,0.8285908597275963
DCGP,wineRed,1.2144614144050936,1.1821157347650542
DCGP,wineRed,0.8479347415718832,0.852848258340562
DCGP,wineRed,0.8073492563505846,0.8071899742861286
DCGP,wineRed,0.9164517799699222,0.9086861431566065
DCGP,wineRed,0.8359736599863542,0.9109815151067252
DCGP,wineRed,0.879317462782353,0.9568139167784256
DCGP,wineRed,0.8742875643764061,0.9454705417288892
DCGP,wineRed,0.9001408710904509,0.9672837770601757
DCGP,wineRed,0.8726607370195435,0.9398826733456342
DCGP,wineRed,0.8637791588871031,0.9336971882877556
DCGP,wineWhite,0.9811865961922006,0.9841746488591756
DCGP,wineWhite,0.9587653717122546,0.96514054431272
DCGP,wineWhite,0.9106558096423252,0.9156541084559384
DCGP,wineWhite,0.964896781364794,0.969592009835764
DCGP,wineWhite,0.9054064374167744,0.9133720515687568
DCGP,wineWhite,0.9327305813267648,0.9394831643009852
DCGP,wineWhite,0.9292575833661048,0.9502153343993678
DCGP,wineWhite,0.923527318942528,0.949675039372162
DCGP,wineWhite,0.9517661962265792,0.9672578486632422
DCGP,wineWhite,0.8849799715130896,0.89953159635738
DCGP,wineWhite,1.0401691621772169,1.0681593508386649
DCGP,wineWhite,0.928434776174058,0.9408027327161022
DCGP,wineWhite,0.9709767725370674,0.9803280483159876
DCGP,wineWhite,0.9581001692105158,0.9850584341636842
DCGP,wineWhite,0.8823896898302316,0.901066642640968
DCGP,wineWhite,0.889917649597405,0.9095001607505367
DCGP,wineWhite,0.909882926708077,0.9368686154279268
DCGP,wineWhite,0.8818424451006309,0.9002651275764346
DCGP,wineWhite,0.8904098831691749,0.8659770842150472
DCGP,wineWhite,0.9403971974662236,0.9184110372619406
DCGP,wineWhite,0.8904098743448983,0.8659351679823432
DCGP,wineWhite,4.96540725432737,4.92642496353576
DCGP,wineWhite,0.9108183072628784,0.8874269511804055
DCGP,wineWhite,0.9546853312703412,0.931240095303316
DCGP,wineWhite,0.95705946454295,0.943909574206718
DCGP,wineWhite,0.9066415233406568,0.8966109845893268
DCGP,wineWhite,3.2812511127609314,3.281885925463984
DCGP,wineWhite,0.9121140992483616,0.9013094867668472
DCGP,wineWhite,0.9612047636242986,0.9494136871137951
DCGP,wineWhite,0.9131789071436116,0.9039148743604064
DCGP,yacht,15.581979120448981,14.408183775574551
DCGP,yacht,19.982916350655287,18.533931736683172
DCGP,yacht,15.465435581657214,14.175028287275508
DCGP,yacht,17.30316713968982,15.708360549757408
DCGP,yacht,15.976240145415426,15.114836256873827
DCGP,yacht,15.370597331411213,14.21401577180434
DCGP,yacht,14.997893817469802,15.675744611816327
DCGP,yacht,15.144677057101381,15.856536347310323
DCGP,yacht,15.005080707183945,15.662606279376993
DCGP,yacht,19.680417215327406,21.461270351912816
DCGP,yacht,18.39067804172092,18.97910991536572
DCGP,yacht,17.648448894279174,18.712507374963533
DCGP,yacht,15.178492959101133,14.966200787599409
DCGP,yacht,17.26243972744569,17.10469702658352
DCGP,yacht,17.353364590881586,17.205150903789306
DCGP,yacht,16.35502942479024,16.19470397643384
DCGP,yacht,17.898907510282616,17.744254192564817
DCGP,yacht,17.20414901944591,17.041332501386016
DCGP,yacht,14.922012452345006,16.203148222353295
DCGP,yacht,17.585839651318658,18.771436436824448
DCGP,yacht,20.628934741190672,21.960640818007093
DCGP,yacht,17.273770616997712,17.821598779802923
DCGP,yacht,21.41573516485868,22.485851654688144
DCGP,yacht,16.599985646526278,18.61012958006787
DCGP,yacht,18.14006042734401,16.71977096085968
DCGP,yacht,15.314454486920749,14.625564872457762
DCGP,yacht,18.14006042734401,16.71977096085968
DCGP,yacht,15.240160223571555,14.726182638079278
DCGP,yacht,18.22652877471553,16.7971933885878
DCGP,yacht,17.268557835730874,15.957726652930894
forest,airfoil,1.833464655330456,2.4983725115599085
forest,airfoil,1.7719285107342704,2.4239176212140388
forest,airfoil,1.7816391971806185,2.450374090513412
forest,airfoil,1.7997093074050805,2.456008350629009
forest,airfoil,1.8209289335309575,2.4629858427791245
forest,airfoil,1.7850822676729718,2.467338971652977
forest,airfoil,1.7891039320832112,2.3467335359565067
forest,airfoil,1.7965999937905142,2.354888581203228
forest,airfoil,1.790979737040865,2.3546474235866914
forest,airfoil,1.7878737537923948,2.329549129376851
forest,airfoil,1.7958626020220858,2.3777421144742314
forest,airfoil,1.7868787424498451,2.343375902890436
forest,airfoil,1.8468424550636973,2.285664575716277
forest,airfoil,1.8466548725939231,2.294300425571288
forest,airfoil,1.8482650641901819,2.2941185962278103
forest,airfoil,1.8404728695184276,2.287780584681918
forest,airfoil,1.8405120958857315,2.292208391899873
forest,airfoil,1.8302807007404764,2.2916549301153624
forest,airfoil,1.7816581248561096,2.3442644226642493
forest,airfoil,1.775159727277208,2.3132550041324684
forest,airfoil,1.7615682080957216,2.2743575325222984
forest,airfoil,1.7918622175133656,2.297919082471641
forest,airfoil,1.766945791373865,2.3159086531231785
forest,airfoil,1.784544708740854,2.317283095930144
forest,airfoil,1.7905802277861582,2.461085142145275
forest,airfoil,1.783790784399446,2.466563042847389
forest,airfoil,1.7685090311801843,2.4450318512541402
forest,airfoil,1.7731584397126792,2.4586694360765504
forest,airfoil,1.7790295901940985,2.451480180128852
forest,airfoil,1.7755212825662887,2.4681462579879487
forest,concrete,3.0360061335071107,4.840945444627947
forest,concrete,3.0449370529339594,4.937850847420712
forest,concrete,3.0215113719523323,4.857384435762596
forest,concrete,3.014308413850207,4.807971732785705
forest,concrete,3.0415012424780907,4.891446938415236
forest,concrete,3.0563899410909587,4.9102911891995245
forest,concrete,2.9892027081575887,5.297406979515077
forest,concrete,3.0062724935441625,5.339088430333085
forest,concrete,3.005606275432468,5.329300672960136
forest,concrete,3.024109378571493,5.346834791730905
forest,concrete,3.0010822341087,5.3365604566440235
forest,concrete,3.0023745387131013,5.331093963635823
forest,concrete,3.0804696788023502,5.201704685637559
forest,concrete,3.0405734464502148,5.281445176164199
forest,concrete,2.9868969204638685,5.2242403504000565
forest,concrete,2.994724080194132,5.133430352655963
forest,concrete,3.02333750635561,5.179843168413681
forest,concrete,3.0466693209511773,5.332688110125823
forest,concrete,2.885150142139957,5.789962715639653
forest,concrete,2.90660232588458,5.826470207466498
forest,concrete,2.9060654281924125,5.811030786762481
forest,concrete,2.8824704869509175,5.758874914449931
forest,concrete,2.8829823044714664,5.804188563053198
forest,concrete,2.910976559586386,5.746017804927776
forest,concrete,2.8861394564870606,4.995456755083306
forest,concrete,2.847402721217556,5.005430103984956
forest,concrete,2.8643443422316497,5.043793555477734
forest,concrete,2.8601447834597358,5.086912463277651
forest,concrete,2.8841553414120624,5.049871767511809
forest,concrete,2.8601020827480936,5.033206012590159
forest,energyCooling,1.1856086834090969,1.9633421059374911
forest,energyCooling,1.1890410552092037,1.943297784990696
forest,energyCooling,1.186412960640887,1.9937596439351537
forest,energyCooling,1.1955239850190904,1.984193082280085
forest,energyCooling,1.1782440977509852,1.9491534572389249
forest,energyCooling,1.164342427972694,1.9263921093492444
forest,energyCooling,1.2711392399296917,1.6255683219615105
forest,energyCooling,1.2467465565567148,1.6364761781443176
forest,energyCooling,1.257439081717812,1.6528008047846805
forest,energyCooling,1.24714042177999,1.6416159447768701
forest,energyCooling,1.2668465780144282,1.6695657782615785
forest,energyCooling,1.2644953598201214,1.6611866533777062
forest,energyCooling,1.257018677221983,1.6630647242159968
forest,energyCooling,1.2570579832964572,1.6227083653543892
forest,energyCooling,1.247733455979405,1.663868224659265
forest,energyCooling,1.2630973843765672,1.6789847074831983
forest,energyCooling,1.2596984157864042,1.6844462124718989
forest,energyCooling,1.2728554440398072,1.6786570947820365
forest,energyCooling,1.2064823254310342,1.7831912273464219
forest,energyCooling,1.2157120531005834,1.8083542136024904
forest,energyCooling,1.225455808781068,1.825449054982973
forest,energyCooling,1.2057005946328967,1.7961700536471443
forest,energyCooling,1.2143414341716214,1.7902501908185036
forest,energyCooling,1.2158324286225828,1.8053987026325158
forest,energyCooling,1.2067556635651495,1.8701435681945688
forest,energyCooling,1.1849795134328434,1.8777690811068843
forest,energyCooling,1.1927993138615884,1.864715110593954
forest,energyCooling,1.1918488010040784,1.878839225736676
forest,energyCooling,1.199837806412548,1.8874127614905696
forest,energyCooling,1.2065835009255903,1.8801062659856296
forest,energyHeating,0.4198027004804038,0.7139930552844486
forest,energyHeating,0.41811269294249415,0.7209795794272176
forest,energyHeating,0.41682732804330536,0.7201832490402009
forest,energyHeating,0.4209267139642433,0.7173784028549617
forest,energyHeating,0.41683352139399976,0.7162228646522382
forest,energyHeating,0.4135224352614222,0.6985729136116744
forest,energyHeating,0.4035559417856758,0.5378520508033543
forest,energyHeating,0.4028942000890653,0.5393493005343751
forest,energyHeating,0.40859995304702657,0.5428809196490598
forest,energyHeating,0.40918296920150826,0.5423400464541612
forest,energyHeating,0.3911595825966592,0.5364680329324328
forest,energyHeating,0.4039788199181748,0.5379123192044065
forest,energyHeating,0.4013776576483641,0.4544110218688181
forest,energyHeating,0.39613414226179705,0.4520838888032392
forest,energyHeating,0.4096394332576348,0.4470572868923172
forest,energyHeating,0.4052017123602941,0.4559555938873457
forest,energyHeating,0.3864174647516947,0.4547636499917777
forest,energyHeating,0.4042183386841405,0.4575526485083034
forest,energyHeating,0.4117852697885059,0.512663865823512
forest,energyHeating,0.40140382097022975,0.5113563279429348
forest,energyHeating,0.4134694795713976,0.5142571608195573
forest,energyHeating,0.3986121461158988,0.5085317083747656
forest,energyHeating,0.41839543031836784,0.5105696115666485
forest,energyHeating,0.40659000751484997,0.5148178329717947
forest,energyHeating,0.3910265632537638,0.6496262028786357
forest,energyHeating,0.3900555257996519,0.6446013311560479
forest,energyHeating,0.386131464264428,0.6448794932277728
forest,energyHeating,0.39328749123739615,0.6495091950982632
forest,energyHeating,0.3930466996254568,0.659396347659805
forest,energyHeating,0.3907465604793714,0.6432154739963973
forest,Geographical,12.295238710261758,30.662653539500702
forest,Geographical,12.523003899061415,30.5276646404176
forest,Geographical,12.364494227371173,29.8838946129739
forest,Geographical,12.200051198239725,29.903112138954
forest,Geographical,12.095851369123409,29.97043020125672
forest,Geographical,12.28086815979213,30.148148810345685
forest,Geographical,11.076038973232585,26.319578364165864
forest,Geographical,11.230464857000182,26.21808663127634
forest,Geographical,11.37365313820605,26.407027578986586
forest,Geographical,11.298102206322055,26.70997917422266
forest,Geographical,10.980642358547547,26.176258817444566
forest,Geographical,11.18939264004523,26.13618871835083
forest,Geographical,10.602477183057509,26.697170289149323
forest,Geographical,10.367025615379914,26.429712486474713
forest,Geographical,10.328846478428083,25.90063642612632
forest,Geographical,10.359207364654868,26.330854430778214
forest,Geographical,10.431322265209278,26.157412986836714
forest,Geographical,10.18349815471948,25.9023648437358
forest,Geographical,10.666147754010304,19.592036164636163
forest,Geographical,10.68711449606691,19.86750996006484
forest,Geographical,10.561838963021254,18.74582395882601
forest,Geographical,10.421936225604123,18.980084602676737
forest,Geographical,10.550204967500749,19.369569625743264
forest,Geographical,10.41466685609648,18.922239491500807
forest,Geographical,11.88016951910049,26.79176373721754
forest,Geographical,11.856230767451954,26.57480153975907
forest,Geographical,11.7542105810151,26.809833345433177
forest,Geographical,11.932808243387255,27.072309611761533
forest,Geographical,12.089644577838394,27.71232634847933
forest,Geographical,11.709822584784082,26.381393099442214
forest,towerData,13.64149599631285,18.83517765876871
forest,towerData,13.734202181753533,19.276253568092727
forest,towerData,13.630291986138367,18.8249333372772
forest,towerData,13.965018538606234,20.16381246538421
forest,towerData,13.69716577071876,19.07348870511173
forest,towerData,13.796439267193227,19.748785021808466
forest,towerData,12.614390055887403,16.546749784641207
forest,towerData,12.689979683180013,16.665667045990105
forest,towerData,12.652621445437667,16.58698341419085
forest,towerData,12.636081158058694,16.541692263529455
forest,towerData,12.673073945317176,16.452096086778237
forest,towerData,12.744469606076994,16.704848146892914
forest,towerData,12.628816517764301,17.168159454672438
forest,towerData,12.732547101722254,17.25799044916816
forest,towerData,12.644165437887875,17.247257002898277
forest,towerData,12.576785728070364,17.090801721464253
forest,towerData,12.575422017985876,17.11374164425431
forest,towerData,12.635847154708,17.26228706737095
forest,towerData,12.963226537796025,16.3019150378662
forest,towerData,12.86131941198258,16.440356502114902
forest,towerData,12.919803215488551,16.511803716513633
forest,towerData,12.890335411533055,16.4587761491509
forest,towerData,12.796811169105078,16.2350505003295
forest,towerData,12.898640469673865,16.2969911939873
forest,towerData,12.93841528844208,19.068338704698213
forest,towerData,12.903233683005835,18.99853520207
forest,towerData,12.92030774658509,19.3041325076533
forest,towerData,12.854549548262654,18.89066959680925
forest,towerData,12.900565150945006,18.61789788545347
forest,towerData,12.893766693398677,18.915439254399764
forest,tecator,0.6331311095226444,1.4016908107974742
forest,tecator,0.6215917768166186,1.3792414203419743
forest,tecator,0.6157842411147757,1.4125490131001257
forest,tecator,0.6160596135738203,1.4169885740482622
forest,tecator,0.6339461034426325,1.4089608960301534
forest,tecator,0.6333922159162247,1.3982235342324896
forest,tecator,0.6264591613033252,1.330724082598055
forest,tecator,0.6138036162395498,1.3287013901669724
forest,tecator,0.6181734103842311,1.3256228328520538
forest,tecator,0.6163898479785204,1.3456766266135274
forest,tecator,0.6246201450779414,1.3679276289638942
forest,tecator,0.6119881427088221,1.3516933088276293
forest,tecator,0.6058450860384631,1.2833874400585303
forest,tecator,0.5986538345154235,1.2727917001574596
forest,tecator,0.6118556516486103,1.2774246664848194
forest,tecator,0.6172251125759121,1.234653014844039
forest,tecator,0.6064700386167813,1.270869430527239
forest,tecator,0.6001751377844671,1.2716878494681039
forest,tecator,0.6289330446721705,1.0993107536630191
forest,tecator,0.6265657966488837,1.0736005979002041
forest,tecator,0.5937508258213081,1.0463874829932016
forest,tecator,0.6202673265428212,1.0768512662306906
forest,tecator,0.6190653932829165,1.0645943794188901
forest,tecator,0.6220112662333681,1.0784565773367416
forest,tecator,0.6530797223120375,1.203307508311628
forest,tecator,0.6744639723728701,1.1650364519475929
forest,tecator,0.6732412601140039,1.1590319506215314
forest,tecator,0.6428080120098545,1.1612139318228685
forest,tecator,0.6459096276753542,1.1516974930291477
forest,tecator,0.660449353694276,1.1503213972840105
forest,wineRed,0.3419155751946496,0.5822726687497469
forest,wineRed,0.3405800779430164,0.5798211870324276
forest,wineRed,0.33919214046933843,0.5836687967147292
forest,wineRed,0.3413272199737435,0.5822565335948036
forest,wineRed,0.3401721496543174,0.5811212907168387
forest,wineRed,0.34137174609560755,0.5809085545304958
forest,wineRed,0.3425621565212279,0.5591223348801824
forest,wineRed,0.34297563160330297,0.5576736626435808
forest,wineRed,0.34244628537568034,0.5529088647883721
forest,wineRed,0.3420172611703212,0.5583072944546773
forest,wineRed,0.34130251715078125,0.5539616528603921
forest,wineRed,0.3421858840913832,0.5542862397850962
forest,wineRed,0.3382276299428206,0.5707458599348859
forest,wineRed,0.3347747664241843,0.5719780375667795
forest,wineRed,0.3369649473966089,0.5750396796904829
forest,wineRed,0.3337314266238545,0.573360902910263
forest,wineRed,0.33538420972210764,0.5707725751509387
forest,wineRed,0.3365164146892011,0.5685118754287991
forest,wineRed,0.3417531811139611,0.5542658855237621
forest,wineRed,0.3425114641284606,0.5566776130887431
forest,wineRed,0.34241961437310153,0.5585674277103724
forest,wineRed,0.34313056689761995,0.5549954556368806
forest,wineRed,0.34138725949446264,0.5571298778328564
forest,wineRed,0.34315997364976464,0.5554880758708479
forest,wineRed,0.3319743794330873,0.6590472051822441
forest,wineRed,0.3342127587337014,0.6570650079736994
forest,wineRed,0.3322021015748265,0.6547690136169456
forest,wineRed,0.3320521611726628,0.6583869708237045
forest,wineRed,0.3314557569786677,0.6566126727790892
forest,wineRed,0.3320383485316256,0.6579262023641602
forest,wineWhite,0.5275237707482439,0.663700925347521
forest,wineWhite,0.5262152846270051,0.6613934128933713
forest,wineWhite,0.5265441122242195,0.6643605136537379
forest,wineWhite,0.5268496256145693,0.6638523549423135
forest,wineWhite,0.5277533563114998,0.6639884677805772
forest,wineWhite,0.5276780397090204,0.6630098597230069
forest,wineWhite,0.5284572830052768,0.6562435706671459
forest,wineWhite,0.5301689654238667,0.6564442717806716
forest,wineWhite,0.5296190561932226,0.6575243447239416
forest,wineWhite,0.5298622151175589,0.6541187933444275
forest,wineWhite,0.5291023528090242,0.6545728975273779
forest,wineWhite,0.529458818237632,0.6567299147756797
forest,wineWhite,0.5256245811746535,0.6824035172985098
forest,wineWhite,0.5243846865022528,0.680621016849161
forest,wineWhite,0.5248602648554606,0.6822822547129759
forest,wineWhite,0.5252837254585929,0.6792101357067997
forest,wineWhite,0.525209284342435,0.6799599920771656
forest,wineWhite,0.5255142408827741,0.682934407346711
forest,wineWhite,0.5249159146937512,0.6629677223305502
forest,wineWhite,0.525814342245998,0.6663095620874658
forest,wineWhite,0.5264445954417667,0.6652720147189699
forest,wineWhite,0.5257457586409913,0.6668091685300481
forest,wineWhite,0.5270081263622016,0.6640587700273409
forest,wineWhite,0.5263216581613863,0.6656348726442608
forest,wineWhite,0.5252051582517192,0.6524500820325448
forest,wineWhite,0.5262536403504803,0.6507661449517058
forest,wineWhite,0.5255371879636107,0.6499487629852694
forest,wineWhite,0.5258850657036855,0.6509964064813821
forest,wineWhite,0.5263100953119192,0.6491418366942237
forest,wineWhite,0.5267149160527839,0.6505202615564284
forest,yacht,0.4000325265174031,0.7890406983179911
forest,yacht,0.42192368925297097,0.7948697578894052
forest,yacht,0.4219440811204524,0.8158335275736466
forest,yacht,0.4263847987533547,0.7939532151176717
forest,yacht,0.42040711637164907,0.7862988077630577
forest,yacht,0.4077668820310108,0.8046199459715068
forest,yacht,0.3819701881218234,1.146939345061462
forest,yacht,0.3772662684052515,1.195282702337854
forest,yacht,0.3920511035240041,1.2139943671316769
forest,yacht,0.3797540747331389,1.1902404345578552
forest,yacht,0.3960745152828004,1.1871609165459458
forest,yacht,0.3953578316676862,1.2072780437159991
forest,yacht,0.4162665061222526,0.7501222710367709
forest,yacht,0.4241444888862279,0.7599357950855568
forest,yacht,0.4351857338480684,0.7644256317689515
forest,yacht,0.4216370839050155,0.7845152367218488
forest,yacht,0.4261784290499917,0.7674321865596536
forest,yacht,0.43977147416025103,0.7353708369222197
